1528571176 7529 730 3808 285 13762 654 0
1528582628 7665 730 3808 285 13762 654 0
1528583220 7665 730 3810 285 13762 654 0
1528605992 7770 730 3810 285 13762 654 0
1528648014 7770 923 3810 285 13762 654 0
1528652090 7770 927 3810 285 13762 654 0
1528652890 7770 927 3810 285 13762 654 0
1528654207 7770 944 3810 285 13762 654 0
1528657052 7770 964 3810 285 13762 654 0
1528657281 7770 967 3810 285 13762 654 0
1528676322 7973 967 3810 285 13762 654 0
1528684527 7973 967 3810 308 13762 654 0
1528684970 7973 967 3810 309 13762 654 0
1528687295 7973 967 3844 309 13762 654 0
1528689189 7973 967 3850 309 13762 654 0
1528692724 7973 967 3856 309 13762 654 0
1528724865 7973 967 3856 309 13762 654 0
1528725943 7973 976 3856 309 13762 654 0
1528745378 7973 1048 3856 309 13762 654 0
1528761106 7973 1058 3856 309 13762 654 0
1528766011 7973 1063 3856 309 13762 654 0
1528766338 7973 1063 3856 309 13762 654 0
1528767522 7973 1063 3856 350 13762 654 0
1528767543 7973 1063 3856 350 13762 654 0
1528772188 7973 1079 3856 350 13762 654 0
1528773931 7973 1079 3861 350 13762 654 0
1528773942 7973 1079 3861 350 13762 654 0
1528774320 7973 1085 3861 350 13762 654 0
1528774352 7973 1085 3861 350 13762 654 0
1528776508 7973 1085 3870 350 13762 654 0
1528776679 7973 1085 3878 350 13762 654 0
1528778290 7973 1085 3901 350 13762 654 0
1528779303 8071 1085 3901 350 13762 654 0
1528779328 8071 1085 3901 350 13762 654 0
1528780132 8106 1085 3901 350 13762 654 0
1528781246 8110 1085 3901 350 13762 654 0
1528782363 8122 1085 3901 350 13762 654 0
1528789141 8246 1085 3901 350 13762 654 0
1528789631 8249 1085 3901 350 13762 654 0
1528789937 8249 1085 3901 407 13762 654 0
1528789985 8249 1085 3901 407 13762 654 0
1528793267 8249 1179 3901 407 13762 654 0
1528795319 8249 1182 3901 407 13762 654 0
1528813126 8249 1182 3923 407 13762 654 0
1528813154 8249 1182 3923 407 13762 654 0
